Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Mode,Ship_Mode,Campaign_ID,Region,Currency,Target_Revenue,Target_Profit
O90189,2024-07-31,03/08/24,C6536,P0027,2,651.3,0.18,1253.58,541.84,UPI,Express,,South America,BRL,1440.79,606.79
O90190,2024-03-26,30/03/24,C7710,P0239,4,1346.33,0.15,5146.67,1100.45,Credit Card,Standard,CAMP003,North America,USD,5487.52,1156.84
O90191,2024-12-30,01/01/25,C7950,P0231,1,43.06,0.36,42.86,22.76,Wallet,Express,CAMP001,North America,USD,37.17,21.25
O90192,2024-02-22,02/03/24,C5718,P0084,5,125.26,0.34,435.49,118.25,Credit Card,Standard,CAMP010,East Asia,CNY,371.11,103.27
O90193,2025-05-08,14/05/25,C5051,P0128,1,412.82,0.21,384.17,36.58,Credit Card,Standard,CAMP006,South Asia,CNY,355.64,33.24
O90194,2025-12-20,23/12/25,C7629,P0261,1,1485.53,0.28,2016.72,749.05,Bank Transfer,Express,CAMP009,North America,USD,2275.41,842.39
O90195,2025-02-17,24/02/25,C5129,P0234,2,175.66,0.18,347.63,21.25,COD,Same Day,,East Asia,INR,366.77,24.21
O90196,2024-03-06,08/03/24,C7531,P0335,1,1231.72,0.16,1165.55,492.19,Credit Card,Standard,CAMP005,East Asia,INR,1017.18,445.6
O90197,2024-05-20,23/05/24,C7797,P0136,2,638.59,0.5,637.97,-131.03,UPI,Standard,CAMP010,Northern Europe,GBP,583.38,-113.59
O90198,2024-01-20,27/01/24,C6213,P0021,2,1418.13,0.17,2519.97,127.1,Wallet,Express,CAMP002,South Asia,INR,2387.98,114.24
O90199,2024-08-18,23/08/24,C5759,P0213,1,1270.68,0.06,1357.55,511.12,UPI,Express,,Northern Europe,EUR,1161.74,482.36
O90200,2024-07-17,25/07/24,C7486,P0018,1,1283.9,0.07,1428.65,797.08,Debit Card,Standard,,North America,USD,1298.11,733.25
O90201,2024-12-04,06/12/24,C5957,P0221,1,781.99,0.03,1287.15,771.71,Credit Card,Standard,,South Asia,AED,1419.11,874.71
O90202,2025-07-12,21/07/25,C6998,P0263,3,1126.96,0.11,3953.5,1648.62,Credit Card,Standard,,Northern Europe,EUR,4164.27,1775.3
O90203,2024-03-31,06/04/24,C5603,P0295,1,76.7,0.2,85.49,41.71,Bank Transfer,Standard,CAMP010,North America,CAD,76.68,35.77
O90204,2024-12-02,07/12/24,C5372,P0247,1,1323.07,0.22,1755.25,909.64,UPI,Standard,CAMP004,Northern Europe,GBP,1615.87,809.0
O90205,2024-07-16,17/07/24,C6604,P0009,1,135.04,0.05,147.23,-0.38,UPI,Standard,,South Asia,INR,158.61,-0.4
O90206,2025-07-29,30/07/25,C5307,P0271,2,1285.58,0.12,2991.95,1650.99,Debit Card,Standard,,East Asia,INR,3356.92,1871.2
O90207,2024-06-22,24/06/24,C7916,P0270,1,649.24,0.14,599.84,55.82,Credit Card,Express,,North America,USD,533.56,50.6
O90208,2024-10-19,29/10/24,C5416,P0214,2,265.43,0.31,572.06,102.7,Bank Transfer,Standard,,West Asia,INR,613.69,114.22
O90209,2024-02-05,11/02/24,C6214,P0170,2,273.12,0.12,494.46,36.83,UPI,Standard,,West Asia,CNY,519.78,40.47
O90210,2023-03-02,04/03/23,C6273,P0235,1,322.12,0.09,298.06,21.15,UPI,Express,,North America,CAD,298.06,21.15
O90211,2025-04-03,08/04/25,C6786,P0200,1,1145.37,0.14,1174.2,577.63,Wallet,Express,CAMP006,North America,CAD,1073.71,544.02
O90212,2025-11-23,03/12/25,C6646,P0034,2,24.74,0.13,80.35,34.09,Wallet,Standard,CAMP007,West Asia,SGD,71.36,31.59
O90213,2025-11-25,04/12/25,C7039,P0234,1,1311.04,0.21,2062.04,990.64,Credit Card,Standard,,North America,USD,2288.39,1132.01
O90214,2024-12-24,03/01/25,C7368,P0163,1,976.51,0.21,1308.51,563.69,Credit Card,Standard,CAMP007,Western Europe,GBP,1164.36,497.12
O90215,2025-12-10,15/12/25,C5354,P0005,3,726.74,0.44,2305.88,1062.71,Debit Card,Standard,,Northern Europe,EUR,2625.74,1121.08
O90216,2024-08-27,03/09/24,C5000,P0203,2,886.41,0.12,1773.74,660.12,Credit Card,Standard,,Oceania,AUD,1886.62,698.57
O90217,2024-03-21,29/03/24,C6141,P0171,1,1509.6,0.01,1691.1,653.98,Debit Card,Standard,,South America,BRL,1580.01,556.58
O90218,2025-06-09,11/06/25,C6855,P0145,5,738.97,0.1,3938.95,1255.74,UPI,Express,CAMP004,Northern Europe,GBP,3687.51,1124.05
O90219,2025-06-08,17/06/25,C6470,P0021,1,1418.13,0.14,1440.8,266.71,COD,Standard,,North America,CAD,1225.26,237.42
O90220,2024-02-01,04/02/24,C7089,P0144,1,806.12,0.21,638.75,16.77,Credit Card,Standard,,North America,CAD,554.87,15.3
O90221,2024-06-17,26/06/24,C7773,P0258,1,973.97,0.17,873.17,234.16,Credit Card,Express,,West Asia,AED,801.51,210.45
O90222,2024-06-30,02/07/24,C7319,P0084,5,1078.93,0.18,4698.48,1408.69,Debit Card,Standard,CAMP010,South America,BRL,4952.44,1571.55
O90223,2024-11-24,25/11/24,C6852,P0331,1,845.97,0.06,1442.71,971.7,Wallet,Standard,CAMP010,South America,BRL,1442.71,971.7
O90224,2024-05-25,28/05/24,C5856,P0027,1,651.3,0.1,607.42,232.1,Credit Card,Express,,Western Europe,GBP,688.94,260.42
O90225,2023-11-28,06/12/23,C7934,P0166,2,2181.8,0.13,6071.81,3016.25,Wallet,Standard,,Oceania,AUD,6879.34,3227.54
O90226,2025-10-26,01/11/25,C7137,P0105,5,1301.91,0.29,8099.45,4131.32,Wallet,Standard,,North America,USD,7604.48,3644.73
O90227,2025-04-19,27/04/25,C5520,P0114,1,127.57,0.05,153.38,29.55,Credit Card,Standard,,South America,BRL,153.38,29.55
O90228,2025-11-07,08/11/25,C6252,P0009,1,135.04,0.21,231.69,141.07,Wallet,Same Day,,Western Europe,GBP,197.25,131.81
O90229,2024-06-08,16/06/24,C7419,P0129,1,582.91,0.22,482.83,180.2,Bank Transfer,Express,,Oceania,AUD,455.88,164.98
O90230,2024-12-03,08/12/24,C6161,P0332,1,1474.76,0.28,1806.62,863.75,Debit Card,Standard,CAMP005,West Asia,INR,1577.44,755.93
O90231,2025-10-06,07/10/25,C6782,P0081,1,86.48,0.31,100.72,44.77,UPI,Standard,,East Asia,INR,100.72,44.77
O90232,2024-09-18,22/09/24,C7906,P0205,4,1031.85,0.13,4422.57,937.93,Wallet,Standard,CAMP004,North America,USD,3965.54,881.45
O90233,2024-02-04,13/02/24,C7593,P0064,4,2122.09,0.03,8291.05,2974.17,COD,Standard,CAMP010,North America,USD,8291.05,2974.17
O90234,2025-05-11,15/05/25,C5774,P0153,1,1293.34,0.22,1135.11,487.28,Debit Card,Standard,CAMP006,West Asia,AED,1208.85,551.89
O90235,2025-03-31,03/04/25,C7503,P0253,1,2245.79,0.17,2337.3,866.0,COD,Standard,,South Asia,INR,2054.79,806.12
O90236,2024-03-18,24/03/24,C5542,P0218,2,481.72,0.11,963.5,424.87,COD,Standard,CAMP007,South Asia,AED,1100.34,464.28
O90237,2025-10-31,01/11/25,C7143,P0114,1,127.57,0.19,186.33,124.84,Wallet,Standard,CAMP002,West Asia,INR,202.45,141.1
O90238,2025-03-01,10/03/25,C6610,P0274,1,1171.98,0.08,1359.26,446.19,Credit Card,Express,,East Asia,INR,1227.34,409.8
O90239,2024-02-08,18/02/24,C6609,P0095,1,1993.16,0.17,1679.77,129.62,Debit Card,Standard,CAMP010,North America,USD,1868.38,138.08
O90240,2024-11-11,14/11/24,C7479,P0325,2,1952.81,0.2,5603.08,2446.62,Credit Card,Standard,,West Asia,INR,5235.96,2127.53
O90241,2025-06-22,23/06/25,C6277,P0086,1,1744.02,0.04,2010.7,626.46,Credit Card,Express,,North America,USD,1896.55,548.19
O90242,2025-06-04,09/06/25,C7522,P0291,4,48.16,0.1,210.19,73.28,Bank Transfer,Standard,,North America,USD,194.09,64.37
O90243,2024-09-02,04/09/24,C6613,P0082,5,54.95,0.08,304.81,116.76,Debit Card,Express,CAMP003,South Asia,CNY,304.81,116.76
O90244,2024-05-17,19/05/24,C7287,P0322,1,632.99,0.13,548.04,156.55,Credit Card,Standard,CAMP008,Western Europe,EUR,592.86,169.23
O90245,2025-06-12,22/06/25,C5513,P0151,1,1118.28,0.13,1155.75,583.11,Credit Card,Standard,,North America,USD,1068.83,528.11
O90246,2023-07-19,27/07/23,C7295,P0084,1,393.95,0.08,376.77,75.63,Debit Card,Standard,,Northern Europe,EUR,376.77,75.63
O90247,2025-01-10,12/01/25,C6047,P0210,1,361.84,0.19,364.26,156.59,Wallet,Standard,CAMP007,Western Europe,GBP,341.78,137.91
O90248,2023-10-22,27/10/23,C7040,P0267,1,294.41,0.27,292.48,99.9,Wallet,Standard,,Oceania,AUD,268.85,92.44
O90249,2025-06-28,06/07/25,C7068,P0046,1,1306.31,0.23,1187.61,336.95,Wallet,Standard,,North America,USD,1027.46,299.91
O90250,2025-03-12,13/03/25,C5558,P0049,1,174.02,0.15,181.87,66.03,COD,Standard,CAMP001,Oceania,AUD,199.74,71.68
O90251,2023-04-18,22/04/23,C5853,P0097,1,2101.82,0.17,1673.46,700.2,Credit Card,Standard,,North America,CAD,1673.46,700.2
O90252,2024-07-09,15/07/24,C5102,P0318,1,1124.79,0.01,1318.77,745.28,Credit Card,Standard,CAMP004,Oceania,AUD,1163.43,684.65
O90253,2025-08-24,01/09/25,C7072,P0097,1,2101.82,0.04,2581.32,1588.02,COD,Express,,South Asia,INR,2766.11,1780.07
O90254,2025-09-16,20/09/25,C5077,P0041,1,456.67,0.25,488.57,232.02,Debit Card,Standard,,Oceania,AUD,558.68,256.73
O90255,2024-12-28,01/01/25,C7803,P0011,1,66.33,0.38,65.28,-6.0,Credit Card,Express,CAMP005,North America,USD,59.48,-5.14
O90256,2023-01-16,25/01/23,C7339,P0166,2,1238.15,0.02,2320.52,673.17,Wallet,Standard,,Western Europe,GBP,2173.05,591.41
O90257,2024-11-19,27/11/24,C5398,P0284,1,514.73,0.36,604.85,220.82,Credit Card,Standard,,West Asia,INR,551.32,209.32
O90258,2025-06-21,25/06/25,C6468,P0266,2,703.75,0.21,1340.38,641.18,UPI,Standard,,East Asia,INR,1219.14,591.47
O90259,2025-12-03,08/12/25,C6931,P0318,2,1271.68,0.26,3537.58,1539.35,Debit Card,Standard,,South Asia,INR,3871.99,1625.61
O90260,2025-12-25,31/12/25,C6189,P0049,1,919.16,0.24,1313.26,694.39,Credit Card,Standard,,South Asia,INR,1221.02,592.66
O90261,2024-06-24,25/06/24,C5249,P0193,2,744.87,0.13,1378.57,148.65,Wallet,Express,,North America,CAD,1268.38,126.69
O90262,2025-02-28,05/03/25,C5982,P0289,2,480.5,0.15,923.76,407.04,Debit Card,Standard,CAMP003,Northern Europe,EUR,1049.6,433.81
O90263,2023-04-20,30/04/23,C5367,P0266,1,508.16,0.0,492.32,206.06,Credit Card,Same Day,CAMP004,North America,CAD,492.32,206.06
O90264,2024-02-14,20/02/24,C7119,P0166,3,1238.15,0.15,3201.9,783.28,Wallet,Standard,,Western Europe,EUR,2886.28,712.56
O90265,2025-12-30,06/01/26,C7279,P0117,2,758.76,0.22,2232.58,1281.58,Credit Card,Standard,,Western Europe,GBP,1999.84,1133.01
O90266,2024-01-06,09/01/24,C7033,P0247,1,2007.82,0.03,2064.38,574.26,Wallet,Standard,CAMP010,Western Europe,EUR,1851.3,506.0
O90267,2025-07-26,04/08/25,C6069,P0001,2,389.17,0.0,1013.01,387.42,UPI,Standard,,East Asia,INR,905.44,343.21
O90268,2025-09-09,15/09/25,C7815,P0110,2,772.36,0.19,1715.66,512.68,Credit Card,Standard,,Northern Europe,GBP,1715.66,512.68
O90269,2025-06-19,25/06/25,C6262,P0330,2,1360.79,0.19,2630.4,440.03,Credit Card,Standard,,North America,CAD,2910.85,472.5
O90270,2025-02-17,25/02/25,C5777,P0049,3,1127.56,0.21,3012.07,384.11,COD,Standard,CAMP010,Northern Europe,EUR,2858.05,345.73
O90271,2024-01-03,04/01/24,C6799,P0025,2,2149.79,0.22,3571.34,1514.71,COD,Standard,,East Asia,CNY,3104.98,1359.77
O90272,2023-11-21,27/11/23,C7199,P0133,1,358.52,0.16,504.38,299.96,COD,Standard,,North America,CAD,472.42,255.62
O90273,2025-08-07,10/08/25,C7044,P0279,1,202.6,0.03,245.36,177.89,COD,Standard,,North America,USD,225.23,160.95
O90274,2023-03-02,09/03/23,C6601,P0065,3,921.54,0.06,2597.79,709.1,Credit Card,Express,CAMP010,North America,USD,2597.79,709.1
O90275,2024-08-28,05/09/24,C5201,P0274,1,188.2,0.06,210.81,97.21,Credit Card,Standard,,Oceania,AUD,210.81,97.21
O90276,2024-03-15,17/03/24,C5636,P0015,1,50.12,0.04,57.7,30.0,Wallet,Standard,,South America,BRL,50.02,27.95
O90277,2025-11-10,16/11/25,C7815,P0083,1,2033.43,0.32,2774.56,1799.46,Wallet,Standard,,Northern Europe,GBP,2460.73,1582.41
O90278,2024-01-15,24/01/24,C5882,P0086,3,1744.02,0.15,4732.82,568.69,Debit Card,Standard,CAMP007,South Asia,INR,4414.83,519.7
O90279,2023-07-11,16/07/23,C5720,P0093,1,100.02,0.23,79.91,3.75,Wallet,Standard,,Oceania,AUD,75.1,3.42
O90280,2024-08-13,21/08/24,C6101,P0211,2,550.23,0.04,1200.8,422.95,UPI,Standard,CAMP008,Oceania,AUD,1109.64,394.88
O90281,2025-12-18,22/12/25,C7484,P0235,1,422.11,0.18,656.86,369.88,Credit Card,Standard,CAMP009,Oceania,AUD,693.3,417.08
O90282,2025-08-07,15/08/25,C5539,P0137,2,1436.79,0.17,3045.91,1178.61,COD,Express,CAMP002,West Asia,SGD,3045.91,1178.61
O90283,2023-08-08,10/08/23,C6210,P0049,1,1127.56,0.2,925.31,49.4,Credit Card,Standard,CAMP004,East Asia,INR,1028.36,52.21
O90284,2024-07-14,24/07/24,C7817,P0179,1,705.16,0.17,696.2,314.83,Debit Card,Standard,,North America,USD,627.18,270.2
O90285,2024-02-07,14/02/24,C7361,P0208,1,1222.3,0.07,1168.51,150.77,Credit Card,Standard,CAMP001,South America,BRL,1312.93,166.55
O90286,2024-03-05,11/03/24,C7082,P0208,1,19.34,0.1,24.55,42.36,UPI,Standard,,South Asia,AED,24.55,42.36
O90287,2025-05-26,01/06/25,C5480,P0216,1,144.25,0.03,166.01,15.41,Wallet,Standard,,East Asia,INR,166.01,15.41
O90288,2025-05-06,16/05/25,C6155,P0088,1,146.81,0.07,161.61,80.18,COD,Standard,,Northern Europe,GBP,185.1,85.66
O90289,2025-03-03,09/03/25,C5971,P0259,1,433.88,0.11,484.19,148.59,Credit Card,Standard,,South Asia,AED,440.91,129.45
O90290,2025-09-15,17/09/25,C6308,P0107,2,9.85,0.01,38.13,42.12,Credit Card,Standard,,West Asia,INR,42.38,47.27
O90291,2025-03-24,29/03/25,C6036,P0132,1,105.96,0.21,113.16,80.71,Wallet,Express,,South Asia,CNY,126.99,91.32
O90292,2024-10-18,27/10/24,C7748,P0129,2,582.91,0.23,1405.18,695.95,Wallet,Express,,South Asia,SGD,1314.34,596.94
O90293,2025-07-29,30/07/25,C5224,P0193,1,574.09,0.14,671.09,262.33,Credit Card,Express,,Western Europe,EUR,671.09,262.33
O90294,2025-09-09,13/09/25,C5061,P0004,1,1676.39,0.11,2073.85,1114.82,Debit Card,Standard,,North America,USD,2248.73,1247.16
O90295,2025-05-01,07/05/25,C6769,P0225,2,1355.24,0.19,2460.34,484.99,UPI,Standard,,West Asia,CNY,2460.34,484.99
O90296,2023-11-06,09/11/23,C5266,P0163,1,976.51,0.34,1041.27,263.35,Credit Card,Standard,,Northern Europe,GBP,937.0,228.87
O90297,2023-06-14,20/06/23,C6098,P0197,1,1372.54,0.01,1305.97,330.59,Credit Card,Standard,,North America,CAD,1443.45,360.59
O90298,2024-11-19,27/11/24,C7286,P0226,2,531.72,0.33,1293.31,491.31,UPI,Standard,CAMP003,South America,BRL,1149.76,457.4
O90299,2025-03-17,24/03/25,C6666,P0158,1,1327.52,0.14,1439.02,347.48,UPI,Standard,CAMP008,West Asia,SGD,1569.63,365.77
O90300,2024-04-17,19/04/24,C5152,P0213,1,1865.37,0.16,1663.7,231.54,Credit Card,Standard,,Western Europe,EUR,1756.54,262.94
O90301,2025-05-04,11/05/25,C6397,P0081,3,1056.82,0.21,2828.55,1025.98,Credit Card,Standard,CAMP007,North America,USD,2828.55,1025.98
O90302,2024-01-23,02/02/24,C7040,P0084,1,1078.93,0.02,1117.7,494.08,Debit Card,Express,,Oceania,AUD,1117.7,494.08
O90303,2025-04-14,16/04/25,C7991,P0114,1,357.81,0.05,402.95,175.36,UPI,Standard,CAMP008,North America,USD,381.21,161.13
O90304,2023-11-27,02/12/23,C7767,P0234,2,1058.23,0.25,2547.56,1185.61,Debit Card,Standard,,North America,USD,2258.25,1119.05
O90305,2025-03-11,21/03/25,C7123,P0084,1,2132.53,0.2,2139.86,759.93,UPI,Standard,,South Asia,CNY,1960.71,710.1
O90306,2024-01-18,24/01/24,C7862,P0328,1,1489.07,0.13,1398.89,559.23,Wallet,Express,CAMP006,North America,USD,1398.89,559.23
O90307,2025-07-23,30/07/25,C7921,P0221,2,72.71,0.13,187.15,59.3,Bank Transfer,Same Day,,South Asia,CNY,210.84,64.51
O90308,2025-07-16,25/07/25,C6131,P0170,2,273.12,0.21,563.67,119.15,Debit Card,Standard,,East Asia,INR,506.1,103.5
O90309,2024-11-03,05/11/24,C6307,P0211,1,1669.12,0.43,1710.64,333.55,Credit Card,Standard,,South Asia,AED,1846.13,376.18
O90310,2025-11-23,26/11/25,C6767,P0181,1,1492.16,0.22,2331.62,1154.7,COD,Standard,,South Asia,CNY,2331.62,1154.7
O90311,2025-09-29,04/10/25,C6347,P0238,1,989.17,0.06,1273.19,635.16,Credit Card,Standard,CAMP005,North America,CAD,1450.67,712.93
O90312,2025-05-26,28/05/25,C6508,P0087,1,1763.35,0.21,1584.51,301.36,Debit Card,Standard,,North America,USD,1737.44,319.04
O90313,2023-10-01,08/10/23,C6366,P0097,1,1452.47,0.19,1662.84,447.67,UPI,Standard,CAMP010,South Asia,INR,1422.88,397.28
O90314,2024-08-29,01/09/24,C5105,P0058,1,1624.75,0.25,1406.37,173.8,Credit Card,Express,,South Asia,AED,1260.64,158.32
O90315,2023-05-28,05/06/23,C5198,P0129,3,1240.81,0.08,3072.6,1290.4,COD,Standard,,Oceania,AUD,2613.7,1224.55
O90316,2023-05-28,01/06/23,C6596,P0079,1,565.88,0.15,427.64,158.05,Debit Card,Standard,,South America,BRL,427.64,158.05
O90317,2024-07-26,27/07/24,C5537,P0294,4,271.58,0.12,1147.64,323.49,Debit Card,Standard,,South Asia,INR,1246.79,367.1
O90318,2024-02-09,18/02/24,C7740,P0321,1,764.82,0.19,642.91,32.47,Credit Card,Standard,,South America,BRL,709.45,34.52
O90319,2023-12-07,15/12/23,C7586,P0019,1,220.51,0.23,258.95,38.8,Credit Card,Express,CAMP009,South Asia,INR,292.55,43.49
O90320,2024-12-01,04/12/24,C6366,P0072,1,1394.0,0.07,2194.57,1059.93,Credit Card,Standard,,South Asia,INR,2194.57,1059.93
O90321,2023-12-09,14/12/23,C5405,P0203,1,239.97,0.27,276.02,72.31,Wallet,Express,,North America,CAD,249.18,65.18
O90322,2024-12-01,09/12/24,C7364,P0192,1,829.71,0.2,1108.44,762.24,UPI,Standard,CAMP005,East Asia,INR,951.87,697.9
O90323,2025-06-19,21/06/25,C6813,P0197,1,1349.76,0.01,1589.38,880.55,Credit Card,Standard,,West Asia,INR,1813.68,932.79
O90324,2023-10-20,25/10/23,C7796,P0295,1,76.7,0.37,71.81,53.22,Wallet,Express,,Oceania,AUD,62.93,50.04
O90325,2024-04-28,29/04/24,C6266,P0229,3,763.44,0.14,2093.23,237.55,Credit Card,Standard,CAMP009,Oceania,AUD,1838.77,217.45
O90326,2023-04-26,01/05/23,C7765,P0103,1,818.9,0.19,623.98,89.44,UPI,Standard,,East Asia,AED,563.75,81.36
O90327,2023-06-17,27/06/23,C7196,P0135,2,1448.65,0.1,2500.18,225.71,UPI,Express,,Northern Europe,EUR,2229.11,198.62
O90328,2025-12-18,27/12/25,C6742,P0047,1,2044.37,0.14,3290.65,2145.01,Credit Card,Standard,CAMP004,Western Europe,GBP,3290.65,2145.01
O90329,2024-01-12,18/01/24,C6533,P0137,2,1916.68,0.25,3079.34,229.81,Credit Card,Standard,,Oceania,AUD,3248.25,258.4
O90330,2023-07-24,26/07/23,C5223,P0220,1,763.44,0.0,805.73,281.94,Debit Card,Express,,North America,CAD,805.73,281.94
O90331,2025-02-19,01/03/25,C7639,P0211,1,550.23,0.02,626.59,195.32,UPI,Express,,North America,USD,579.35,179.12
O90332,2023-12-02,12/12/23,C5608,P0060,1,1352.27,0.36,1313.61,284.98,Credit Card,Express,,Northern Europe,EUR,1463.84,306.17
O90333,2024-06-16,20/06/24,C6726,P0092,1,1255.85,0.25,1008.97,159.25,Credit Card,Standard,,North America,USD,1061.67,180.09
O90334,2025-09-14,22/09/25,C5165,P0166,1,629.28,0.15,750.78,405.5,Credit Card,Express,,East Asia,AED,825.19,438.22
O90335,2023-09-20,23/09/23,C5932,P0199,1,896.87,0.15,848.64,335.01,Credit Card,Express,CAMP005,Oceania,AUD,899.72,353.86
O90336,2023-03-19,24/03/23,C7632,P0208,1,1222.3,0.09,1135.31,116.47,COD,Standard,,North America,USD,1004.62,108.37
O90337,2024-09-28,01/10/24,C6164,P0122,4,92.66,0.11,418.94,151.53,Debit Card,Standard,CAMP001,West Asia,INR,394.59,142.39
O90338,2023-12-21,27/12/23,C7733,P0274,1,455.19,0.09,625.02,279.25,Credit Card,Standard,,East Asia,CNY,625.02,279.25
O90339,2025-10-29,06/11/25,C7330,P0117,1,758.76,0.31,938.76,440.02,Credit Card,Standard,,South Asia,AED,1072.06,501.96
O90340,2025-12-27,02/01/26,C5431,P0047,1,136.65,0.17,205.09,102.33,Credit Card,Standard,CAMP006,North America,CAD,205.09,102.33
O90341,2025-10-20,29/10/25,C5701,P0172,1,529.19,0.04,879.86,455.5,Credit Card,Standard,,Oceania,AUD,879.86,455.5
O90342,2023-09-15,17/09/23,C7131,P0225,2,1315.21,0.22,2281.56,451.75,Credit Card,Standard,,North America,USD,2515.93,484.25
O90343,2024-05-08,13/05/24,C7381,P0331,1,845.97,0.13,739.73,301.89,Wallet,Same Day,CAMP003,North America,CAD,739.73,301.89
O90344,2024-06-22,23/06/24,C5236,P0267,1,294.41,0.04,301.21,157.69,Credit Card,Standard,CAMP010,South America,BRL,301.21,157.69
O90345,2024-08-22,28/08/24,C6220,P0338,1,1208.01,0.18,1151.21,242.63,Debit Card,Standard,,South America,BRL,1070.4,211.42
O90346,2024-10-03,04/10/24,C5205,P0152,1,39.08,0.28,67.47,24.91,Wallet,Standard,CAMP002,East Asia,CNY,59.15,21.75
O90347,2025-11-18,25/11/25,C7234,P0190,2,851.06,0.43,1962.85,661.98,Debit Card,Express,,South America,BRL,2162.08,716.38
O90348,2024-05-14,15/05/24,C6807,P0009,2,135.04,0.16,241.05,-9.94,COD,Express,,North America,USD,241.05,-9.94
O90349,2024-06-19,20/06/24,C5344,P0019,4,220.51,0.14,806.61,20.76,Debit Card,Standard,,East Asia,INR,698.05,18.59
O90350,2025-02-02,05/02/25,C5797,P0091,2,1440.71,0.24,2474.78,1147.39,UPI,Standard,CAMP006,Northern Europe,EUR,2474.78,1147.39
O90351,2025-05-04,08/05/25,C6497,P0076,1,237.17,0.07,263.0,64.69,Credit Card,Standard,,South Asia,AED,246.53,58.68
O90352,2023-01-31,03/02/23,C5126,P0279,1,202.6,0.17,167.27,96.1,Debit Card,Standard,CAMP001,Northern Europe,EUR,156.87,83.57
O90353,2025-01-24,27/01/25,C5408,P0151,1,612.92,0.25,564.46,166.61,Wallet,Standard,,South Asia,SGD,602.11,184.53
O90354,2025-05-01,10/05/25,C6689,P0197,2,1372.54,0.07,2876.09,1002.58,Wallet,Standard,,South Asia,INR,3153.15,1118.9
O90355,2023-10-04,12/10/23,C7361,P0041,1,973.24,0.4,831.98,100.25,UPI,Standard,,South America,BRL,773.29,92.74
O90356,2025-12-04,12/12/25,C5535,P0322,1,632.99,0.22,944.21,514.31,UPI,Standard,,North America,USD,1080.39,560.51
O90357,2025-04-28,04/05/25,C5810,P0117,1,2249.12,0.1,2426.21,557.14,UPI,Express,,Western Europe,GBP,2112.35,504.26
O90358,2025-06-20,21/06/25,C7629,P0049,2,919.16,0.06,2060.36,907.18,Credit Card,Same Day,,North America,USD,1774.12,797.31
O90359,2024-07-28,05/08/24,C6120,P0041,2,456.67,0.08,996.65,461.95,Credit Card,Standard,CAMP009,North America,USD,867.87,410.98
O90360,2024-11-25,28/11/24,C5424,P0199,1,896.87,0.37,1006.42,473.88,Credit Card,Standard,,Northern Europe,GBP,1006.42,473.88
O90361,2024-04-23,25/04/24,C5579,P0179,1,705.16,0.12,665.91,317.92,Wallet,Standard,CAMP005,North America,USD,573.43,271.24
O90362,2025-05-14,19/05/25,C6509,P0140,1,611.21,0.18,554.35,181.57,Wallet,Standard,,East Asia,INR,554.35,181.57
O90363,2025-12-08,16/12/25,C6545,P0277,1,808.59,0.25,1153.79,578.68,UPI,Standard,,East Asia,INR,1153.79,578.68
O90364,2025-05-21,24/05/25,C7175,P0250,1,144.54,0.09,169.97,62.91,Credit Card,Standard,,Northern Europe,EUR,155.64,57.31
O90365,2025-10-22,27/10/25,C6874,P0197,1,530.88,0.58,413.62,23.36,Credit Card,Express,,West Asia,CNY,413.62,23.36
O90366,2025-07-09,10/07/25,C5423,P0318,2,1271.68,0.03,3238.27,1229.47,COD,Standard,CAMP007,South America,BRL,2981.92,1126.24
O90367,2025-03-18,26/03/25,C6981,P0048,1,862.96,0.2,865.85,154.84,Wallet,Standard,,Oceania,AUD,745.87,136.12
O90368,2025-12-24,26/12/25,C6273,P0197,3,1349.76,0.28,5468.07,3312.4,Credit Card,Express,CAMP010,North America,CAD,5812.3,3757.25
O90369,2025-10-12,14/10/25,C5332,P0053,1,1023.36,0.19,1461.09,880.6,Credit Card,Standard,CAMP009,Western Europe,EUR,1643.27,942.38
O90370,2023-11-29,08/12/23,C7937,P0087,1,1763.35,0.42,1639.41,337.6,Debit Card,Standard,CAMP009,North America,USD,1777.34,387.11
O90371,2025-09-24,29/09/25,C5701,P0250,1,2001.18,0.16,2314.78,1181.7,Wallet,Same Day,,Oceania,AUD,2568.05,1335.46
O90372,2025-07-27,05/08/25,C7541,P0160,2,784.34,0.11,1823.38,696.25,Debit Card,Express,,West Asia,INR,1962.79,745.69
O90373,2024-12-07,08/12/24,C7144,P0024,1,1194.98,0.44,1124.98,482.69,COD,Standard,,South America,BRL,1044.42,443.39
O90374,2023-08-16,21/08/23,C5794,P0087,2,1763.35,0.08,3305.12,653.99,Debit Card,Same Day,CAMP007,Northern Europe,EUR,3695.45,722.83
O90375,2024-02-04,11/02/24,C7238,P0084,1,1078.93,0.13,936.54,296.84,Credit Card,Express,,Western Europe,GBP,1036.15,333.52
